[2.268s][info][gc           ] GC(26) Pause Young (Normal) (G1 Evacuation Pause) 308M->4M(512M) 1.194ms
[2.268s][info][gc,cpu       ] GC(26) User=0.00s Sys=0.00s Real=0.00s
[2.342s][info][gc,start     ] GC(27) Pause Young (Normal) (G1 Evacuation Pause)
[2.342s][info][gc,task      ] GC(27) Using 8 workers of 8 for evacuation
[2.344s][info][gc,phases    ] GC(27)   Pre Evacuate Collection Set: 0.0ms
[2.344s][info][gc,phases    ] GC(27)   Evacuate Collection Set: 1.0ms
[2.344s][info][gc,phases    ] GC(27)   Post Evacuate Collection Set: 0.3ms
[2.344s][info][gc,phases    ] GC(27)   Other: 0.2ms
[2.344s][info][gc,heap      ] GC(27) Eden regions: 304->0(304)
[2.344s][info][gc,heap      ] GC(27) Survivor regions: 3->3(39)
[2.344s][info][gc,heap      ] GC(27) Old regions: 3->3
[2.344s][info][gc,heap      ] GC(27) Humongous regions: 0->0
[2.344s][info][gc,metaspace ] GC(27) Metaspace: 7413K->7413K(1056768K)
[2.344s][info][gc           ] GC(27) Pause Young (Normal) (G1 Evacuation Pause) 308M->4M(512M) 1.648ms
[2.344s][info][gc,cpu       ] GC(27) User=0.01s Sys=0.00s Real=0.00s
[2.421s][info][gc,start     ] GC(28) Pause Young (Normal) (G1 Evacuation Pause)
[2.421s][info][gc,task      ] GC(28) Using 8 workers of 8 for evacuation
[2.422s][info][gc,phases    ] GC(28)   Pre Evacuate Collection Set: 0.0ms
[2.422s][info][gc,phases    ] GC(28)   Evacuate Collection Set: 1.2ms
[2.422s][info][gc,phases    ] GC(28)   Post Evacuate Collection Set: 0.3ms
[2.422s][info][gc,phases    ] GC(28)   Other: 0.2ms
[2.422s][info][gc,heap      ] GC(28) Eden regions: 304->0(305)
[2.422s][info][gc,heap      ] GC(28) Survivor regions: 3->2(39)
[2.422s][info][gc,heap      ] GC(28) Old regions: 3->3
[2.422s][info][gc,heap      ] GC(28) Humongous regions: 0->0
[2.423s][info][gc,metaspace ] GC(28) Metaspace: 7413K->7413K(1056768K)
[2.423s][info][gc           ] GC(28) Pause Young (Normal) (G1 Evacuation Pause) 308M->4M(512M) 2.035ms
[2.423s][info][gc,cpu       ] GC(28) User=0.01s Sys=0.00s Real=0.00s
[2.501s][info][gc,start     ] GC(29) Pause Young (Normal) (G1 Evacuation Pause)
[2.501s][info][gc,task      ] GC(29) Using 8 workers of 8 for evacuation
[2.502s][info][gc,phases    ] GC(29)   Pre Evacuate Collection Set: 0.0ms
[2.502s][info][gc,phases    ] GC(29)   Evacuate Collection Set: 0.6ms
[2.502s][info][gc,phases    ] GC(29)   Post Evacuate Collection Set: 0.3ms
[2.502s][info][gc,phases    ] GC(29)   Other: 0.2ms
[2.502s][info][gc,heap      ] GC(29) Eden regions: 305->0(305)
[2.502s][info][gc,heap      ] GC(29) Survivor regions: 2->2(39)
[2.503s][info][gc,heap      ] GC(29) Old regions: 3->3
[2.503s][info][gc,heap      ] GC(29) Humongous regions: 0->0
[2.503s][info][gc,metaspace ] GC(29) Metaspace: 7413K->7413K(1056768K)
[2.503s][info][gc           ] GC(29) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 1.214ms
[2.503s][info][gc,cpu       ] GC(29) User=0.01s Sys=0.00s Real=0.00s
[2.577s][info][gc,start     ] GC(30) Pause Young (Normal) (G1 Evacuation Pause)
[2.577s][info][gc,task      ] GC(30) Using 8 workers of 8 for evacuation
[2.578s][info][gc,phases    ] GC(30)   Pre Evacuate Collection Set: 0.0ms
[2.578s][info][gc,phases    ] GC(30)   Evacuate Collection Set: 0.6ms
[2.578s][info][gc,phases    ] GC(30)   Post Evacuate Collection Set: 0.3ms
[2.578s][info][gc,phases    ] GC(30)   Other: 0.2ms
[2.578s][info][gc,heap      ] GC(30) Eden regions: 305->0(305)
[2.578s][info][gc,heap      ] GC(30) Survivor regions: 2->2(39)
[2.578s][info][gc,heap      ] GC(30) Old regions: 3->4
[2.578s][info][gc,heap      ] GC(30) Humongous regions: 0->0
[2.578s][info][gc,metaspace ] GC(30) Metaspace: 7413K->7413K(1056768K)
[2.578s][info][gc           ] GC(30) Pause Young (Normal) (G1 Evacuation Pause) 309M->4M(512M) 1.293ms
[2.578s][info][gc,cpu       ] GC(30) User=0.00s Sys=0.00s Real=0.00s
[2.644s][info][gc,start     ] GC(31) Pause Young (Normal) (G1 Evacuation Pause)
[2.644s][info][gc,task      ] GC(31) Using 8 workers of 8 for evacuation
[2.645s][info][gc,phases    ] GC(31)   Pre Evacuate Collection Set: 0.0ms
[2.645s][info][gc,phases    ] GC(31)   Evacuate Collection Set: 0.6ms
[2.645s][info][gc,phases    ] GC(31)   Post Evacuate Collection Set: 0.3ms
[2.645s][info][gc,phases    ] GC(31)   Other: 0.1ms
[2.645s][info][gc,heap      ] GC(31) Eden regions: 305->0(305)
[2.645s][info][gc,heap      ] GC(31) Survivor regions: 2->2(39)
[2.645s][info][gc,heap      ] GC(31) Old regions: 4->4
[2.645s][info][gc,heap      ] GC(31) Humongous regions: 0->0
[2.645s][info][gc,metaspace ] GC(31) Metaspace: 7413K->7413K(1056768K)
[2.645s][info][gc           ] GC(31) Pause Young (Normal) (G1 Evacuation Pause) 309M->5M(512M) 1.133ms
[2.645s][info][gc,cpu       ] GC(31) User=0.01s Sys=0.01s Real=0.00s
[2.714s][info][gc,start     ] GC(32) Pause Young (Normal) (G1 Evacuation Pause)
[2.714s][info][gc,task      ] GC(32) Using 8 workers of 8 for evacuation
[2.715s][info][gc,phases    ] GC(32)   Pre Evacuate Collection Set: 0.0ms
[2.715s][info][gc,phases    ] GC(32)   Evacuate Collection Set: 0.5ms
[2.715s][info][gc,phases    ] GC(32)   Post Evacuate Collection Set: 0.3ms
[2.715s][info][gc,phases    ] GC(32)   Other: 0.1ms
[2.715s][info][gc,heap      ] GC(32) Eden regions: 305->0(305)
[2.715s][info][gc,heap      ] GC(32) Survivor regions: 2->2(39)
[2.715s][info][gc,heap      ] GC(32) Old regions: 4->4
[2.715s][info][gc,heap      ] GC(32) Humongous regions: 0->0
[2.715s][info][gc,metaspace ] GC(32) Metaspace: 7413K->7413K(1056768K)
[2.715s][info][gc           ] GC(32) Pause Young (Normal) (G1 Evacuation Pause) 310M->5M(512M) 1.027ms
[2.715s][info][gc,cpu       ] GC(32) User=0.01s Sys=0.00s Real=0.00s
[2.785s][info][gc,start     ] GC(33) Pause Young (Normal) (G1 Evacuation Pause)
[2.785s][info][gc,task      ] GC(33) Using 8 workers of 8 for evacuation
[2.786s][info][gc,phases    ] GC(33)   Pre Evacuate Collection Set: 0.0ms
[2.786s][info][gc,phases    ] GC(33)   Evacuate Collection Set: 0.7ms
[2.786s][info][gc,phases    ] GC(33)   Post Evacuate Collection Set: 0.2ms
[2.786s][info][gc,phases    ] GC(33)   Other: 0.1ms
[2.786s][info][gc,heap      ] GC(33) Eden regions: 305->0(305)
[2.786s][info][gc,heap      ] GC(33) Survivor regions: 2->2(39)
[2.786s][info][gc,heap      ] GC(33) Old regions: 4->4
[2.786s][info][gc,heap      ] GC(33) Humongous regions: 0->0
[2.786s][info][gc,metaspace ] GC(33) Metaspace: 7413K->7413K(1056768K)
[2.786s][info][gc           ] GC(33) Pause Young (Normal) (G1 Evacuation Pause) 310M->5M(512M) 1.192ms
[2.786s][info][gc,cpu       ] GC(33) User=0.00s Sys=0.00s Real=0.00s
[2.855s][info][gc,start     ] GC(34) Pause Young (Normal) (G1 Evacuation Pause)
[2.855s][info][gc,task      ] GC(34) Using 8 workers of 8 for evacuation
[2.855s][info][gc,phases    ] GC(34)   Pre Evacuate Collection Set: 0.0ms
[2.855s][info][gc,phases    ] GC(34)   Evacuate Collection Set: 0.4ms
[2.855s][info][gc,phases    ] GC(34)   Post Evacuate Collection Set: 0.3ms
[2.855s][info][gc,phases    ] GC(34)   Other: 0.1ms
[2.855s][info][gc,heap      ] GC(34) Eden regions: 305->0(305)
[2.855s][info][gc,heap      ] GC(34) Survivor regions: 2->2(39)
[2.855s][info][gc,heap      ] GC(34) Old regions: 4->4
[2.855s][info][gc,heap      ] GC(34) Humongous regions: 0->0
[2.855s][info][gc,metaspace ] GC(34) Metaspace: 7413K->7413K(1056768K)
[2.855s][info][gc           ] GC(34) Pause Young (Normal) (G1 Evacuation Pause) 310M->5M(512M) 0.928ms
[2.855s][info][gc,cpu       ] GC(34) User=0.00s Sys=0.00s Real=0.00s
[2.934s][info][gc,start     ] GC(35) Pause Young (Normal) (G1 Evacuation Pause)
[2.934s][info][gc,task      ] GC(35) Using 8 workers of 8 for evacuation
[2.936s][info][gc,phases    ] GC(35)   Pre Evacuate Collection Set: 0.0ms
[2.936s][info][gc,phases    ] GC(35)   Evacuate Collection Set: 1.0ms
[2.936s][info][gc,phases    ] GC(35)   Post Evacuate Collection Set: 0.4ms
[2.936s][info][gc,phases    ] GC(35)   Other: 0.2ms
[2.936s][info][gc,heap      ] GC(35) Eden regions: 305->0(305)
[2.936s][info][gc,heap      ] GC(35) Survivor regions: 2->2(39)
[2.936s][info][gc,heap      ] GC(35) Old regions: 4->4
[2.936s][info][gc,heap      ] GC(35) Humongous regions: 0->0
[2.936s][info][gc,metaspace ] GC(35) Metaspace: 7413K->7413K(1056768K)
[2.936s][info][gc           ] GC(35) Pause Young (Normal) (G1 Evacuation Pause) 310M->5M(512M) 1.749ms
[2.936s][info][gc,cpu       ] GC(35) User=0.01s Sys=0.00s Real=0.00s
[3.011s][info][gc,start     ] GC(36) Pause Young (Normal) (G1 Evacuation Pause)
[3.011s][info][gc,task      ] GC(36) Using 8 workers of 8 for evacuation
[3.012s][info][gc,phases    ] GC(36)   Pre Evacuate Collection Set: 0.0ms
[3.012s][info][gc,phases    ] GC(36)   Evacuate Collection Set: 0.7ms
[3.012s][info][gc,phases    ] GC(36)   Post Evacuate Collection Set: 0.3ms
[3.012s][info][gc,phases    ] GC(36)   Other: 0.2ms
[3.012s][info][gc,heap      ] GC(36) Eden regions: 305->0(305)
[3.012s][info][gc,heap      ] GC(36) Survivor regions: 2->2(39)
[3.012s][info][gc,heap      ] GC(36) Old regions: 4->4
[3.012s][info][gc,heap      ] GC(36) Humongous regions: 0->0
[3.012s][info][gc,metaspace ] GC(36) Metaspace: 7413K->7413K(1056768K)
[3.012s][info][gc           ] GC(36) Pause Young (Normal) (G1 Evacuation Pause) 310M->5M(512M) 1.386ms
[3.012s][info][gc,cpu       ] GC(36) User=0.01s Sys=0.00s Real=0.00s
[3.087s][info][gc,start     ] GC(37) Pause Young (Normal) (G1 Evacuation Pause)
[3.087s][info][gc,task      ] GC(37) Using 8 workers of 8 for evacuation
[3.088s][info][gc,phases    ] GC(37)   Pre Evacuate Collection Set: 0.0ms
[3.088s][info][gc,phases    ] GC(37)   Evacuate Collection Set: 0.6ms
[3.088s][info][gc,phases    ] GC(37)   Post Evacuate Collection Set: 0.3ms
[3.088s][info][gc,phases    ] GC(37)   Other: 0.2ms
[3.088s][info][gc,heap      ] GC(37) Eden regions: 305->0(305)
[3.088s][info][gc,heap      ] GC(37) Survivor regions: 2->2(39)
[3.088s][info][gc,heap      ] GC(37) Old regions: 4->4
[3.088s][info][gc,heap      ] GC(37) Humongous regions: 0->0
[3.088s][info][gc,metaspace ] GC(37) Metaspace: 7413K->7413K(1056768K)
[3.088s][info][gc           ] GC(37) Pause Young (Normal) (G1 Evacuation Pause) 310M->5M(512M) 1.222ms
[3.088s][info][gc,cpu       ] GC(37) User=0.00s Sys=0.00s Real=0.00s
[3.164s][info][gc,start     ] GC(38) Pause Young (Normal) (G1 Evacuation Pause)
[3.164s][info][gc,task      ] GC(38) Using 8 workers of 8 for evacuation
[3.165s][info][gc,phases    ] GC(38)   Pre Evacuate Collection Set: 0.0ms
[3.165s][info][gc,phases    ] GC(38)   Evacuate Collection Set: 0.5ms
[3.165s][info][gc,phases    ] GC(38)   Post Evacuate Collection Set: 0.3ms
[3.165s][info][gc,phases    ] GC(38)   Other: 0.2ms
[3.165s][info][gc,heap      ] GC(38) Eden regions: 305->0(305)
[3.165s][info][gc,heap      ] GC(38) Survivor regions: 2->2(39)
[3.165s][info][gc,heap      ] GC(38) Old regions: 4->5
[3.165s][info][gc,heap      ] GC(38) Humongous regions: 0->0
[3.165s][info][gc,metaspace ] GC(38) Metaspace: 7413K->7413K(1056768K)
[3.165s][info][gc           ] GC(38) Pause Young (Normal) (G1 Evacuation Pause) 310M->5M(512M) 1.059ms
[3.165s][info][gc,cpu       ] GC(38) User=0.01s Sys=0.00s Real=0.00s
[3.245s][info][gc,start     ] GC(39) Pause Young (Normal) (G1 Evacuation Pause)
[3.245s][info][gc,task      ] GC(39) Using 8 workers of 8 for evacuation
[3.246s][info][gc,phases    ] GC(39)   Pre Evacuate Collection Set: 0.0ms
[3.246s][info][gc,phases    ] GC(39)   Evacuate Collection Set: 0.7ms
[3.246s][info][gc,phases    ] GC(39)   Post Evacuate Collection Set: 0.3ms
[3.246s][info][gc,phases    ] GC(39)   Other: 0.3ms
[3.246s][info][gc,heap      ] GC(39) Eden regions: 305->0(305)
[3.246s][info][gc,heap      ] GC(39) Survivor regions: 2->2(39)
[3.246s][info][gc,heap      ] GC(39) Old regions: 5->5
[3.246s][info][gc,heap      ] GC(39) Humongous regions: 0->0
[3.246s][info][gc,metaspace ] GC(39) Metaspace: 7413K->7413K(1056768K)
[3.246s][info][gc           ] GC(39) Pause Young (Normal) (G1 Evacuation Pause) 310M->6M(512M) 1.386ms
[3.246s][info][gc,cpu       ] GC(39) User=0.00s Sys=0.00s Real=0.00s
[3.302s][info][gc,heap,exit ] Heap
[3.302s][info][gc,heap,exit ]  garbage-first heap   total 524288K, used 176155K [0x00000007e0000000, 0x0000000800000000)
[3.302s][info][gc,heap,exit ]   region size 1024K, 169 young (173056K), 2 survivors (2048K)
[3.302s][info][gc,heap,exit ]  Metaspace       used 7684K, capacity 7801K, committed 7936K, reserved 1056768K
[3.302s][info][gc,heap,exit ]   class space    used 694K, capacity 725K, committed 768K, reserved 1048576K
